r_s_over_r_env,m_eff_r_env,Delta_TM_match,B_TM
0.7188,0.9404,0.13985535,6.00254869e-04
0.7188,1.0045,0.13656908,6.14348883e-04
0.7188,1.0685,0.13337830,6.27882847e-04
0.7188,1.1326,0.13028744,6.40828090e-04
0.7188,1.1966,0.12730092,6.53157184e-04
0.7188,1.2607,0.12442308,6.64844010e-04
0.7188,1.3247,0.12165821,6.75863807e-04
0.7188,1.3888,0.11901042,6.86193230e-04
0.7188,1.4528,0.11648369,6.95810395e-04
0.7188,1.5169,0.11408175,7.04694926e-04
0.7188,1.5809,0.11180813,7.12828000e-04
0.7188,1.6449,0.10966604,7.20192388e-04
0.7188,1.7090,0.10765843,7.26772487e-04
0.7188,1.7730,0.10578788,7.32554355e-04
0.7188,1.8371,0.10405663,7.37525745e-04
0.7188,1.9011,0.10246655,7.41676123e-04
0.7188,1.9652,0.10101910,7.44996696e-04
0.7188,2.0292,0.09971535,7.47480430e-04
0.7188,2.0933,0.09855593,7.49122063e-04
0.7188,2.1573,0.09754108,7.49918116e-04
0.7188,2.2213,0.09667057,7.49866902e-04
0.7188,2.2854,0.09594380,7.48968532e-04
0.7188,2.3494,0.09535970,7.47224907e-04
0.7188,2.4135,0.09491682,7.44639721e-04
0.7188,2.4775,0.09461332,7.41218453e-04
0.7188,2.5416,0.09444698,7.36968349e-04
0.7188,2.6056,0.09441520,7.31898415e-04
0.7188,2.6697,0.09451507,7.26019392e-04
0.7188,2.7337,0.09474336,7.19343734e-04
0.7188,2.7978,0.09509659,7.11885585e-04
0.7188,2.8618,0.09557101,7.03660745e-04
0.7188,2.9258,0.09616266,6.94686641e-04
0.7188,2.9899,0.09686741,6.84982283e-04
0.7188,3.0539,0.09768101,6.74568233e-04
0.7188,3.1180,0.09859910,6.63466553e-04
0.7188,3.1820,0.09961727,6.51700762e-04
0.7188,3.2461,0.10073108,6.39295789e-04
0.7188,3.3101,0.10193614,6.26277915e-04
0.7188,3.3742,0.10322811,6.12674718e-04
0.7188,3.4382,0.10460275,5.98515019e-04
0.7188,3.5022,0.10605599,5.83828816e-04
0.7188,3.5663,0.10758392,5.68647224e-04
0.7188,3.6303,0.10918287,5.53002406e-04
0.7188,3.6944,0.11084939,5.36927507e-04
0.7188,3.7584,0.11258035,5.20456584e-04
0.7188,3.8225,0.11437292,5.03624532e-04
0.7188,3.8865,0.11622460,4.86467011e-04
0.7188,3.9506,0.11813327,4.69020371e-04
0.7188,4.0146,0.12009717,4.51321575e-04
0.7188,4.0787,0.12211497,4.33408119e-04
0.7188,4.1427,0.12418572,4.15317955e-04
0.7188,4.2067,0.12630891,3.97089408e-04
0.7188,4.2708,0.12848444,3.78761098e-04
0.7188,4.3348,0.13071264,3.60371854e-04
0.7188,4.3989,0.13299427,3.58039364e-04
0.7188,4.4629,0.13533050,3.76433549e-04
0.7188,4.5270,0.13772290,3.94771732e-04
0.7188,4.5910,0.14017343,4.13015062e-04
0.7188,4.6551,0.14268443,4.31124888e-04
0.7188,4.7191,0.14525858,4.49062843e-04
0.7188,4.7831,0.14789889,4.66790924e-04
0.7188,4.8472,0.15060868,4.84271571e-04
0.7188,4.9112,0.15339151,5.01467751e-04
0.7188,4.9753,0.15625119,5.18343032e-04
0.7188,5.0393,0.15919174,5.34861661e-04
0.7188,5.1034,0.16221733,5.50988642e-04
0.7188,5.1674,0.16533224,5.66689810e-04
0.7188,5.2315,0.16854086,5.81931898e-04
0.7188,5.2955,0.17184761,5.96682616e-04
0.7188,5.3596,0.17525691,6.10910712e-04
0.7188,5.4236,0.17877316,6.24586043e-04
0.7188,5.4876,0.18240065,6.37679637e-04
0.7188,5.5517,0.18614358,6.50163753e-04
0.7188,5.6157,0.19000599,6.62011942e-04
0.7188,5.6798,0.19399171,6.73199103e-04
0.7188,5.7438,0.19810435,6.83701535e-04
0.7188,5.8079,0.20234726,6.93496987e-04
0.7188,5.8719,0.20672350,7.02564707e-04
0.7188,5.9360,0.21123580,7.10885483e-04
0.7188,6.0000,0.21588654,7.18441689e-04
0.7275,0.3000,0.17725858,4.36608588e-04
0.7275,0.3640,0.17323977,4.54702981e-04
0.7275,0.4281,0.16928070,4.72570118e-04
0.7275,0.4921,0.16538379,4.90171218e-04
0.7275,0.5562,0.16155181,5.07468078e-04
0.7275,0.6202,0.15778785,5.24423156e-04
0.7275,0.6843,0.15409527,5.40999651e-04
0.7275,0.7483,0.15047767,5.57161584e-04
0.7275,0.8124,0.14693887,5.72873875e-04
0.7275,0.8764,0.14348289,5.88102421e-04
0.7275,0.9404,0.14011387,6.02814170e-04
0.7275,1.0045,0.13683607,6.16977188e-04
0.7275,1.0685,0.13365382,6.30560736e-04
0.7275,1.1326,0.13057145,6.43535331e-04
0.7275,1.1966,0.12759332,6.55872811e-04
0.7275,1.2607,0.12472369,6.67546398e-04
0.7275,1.3247,0.12196677,6.78530756e-04
0.7275,1.3888,0.11932660,6.88802041e-04
0.7275,1.4528,0.11680708,6.98337961e-04
0.7275,1.5169,0.11441190,7.07117818e-04
0.7275,1.5809,0.11214449,7.15122556e-04
0.7275,1.6449,0.11000804,7.22334800e-04
0.7275,1.7090,0.10800542,7.28738897e-04
0.7275,1.7730,0.10613918,7.34320945e-04
0.7275,1.8371,0.10441152,7.39068831e-04
0.7275,1.9011,0.10282426,7.42972247e-04
0.7275,1.9652,0.10137885,7.46022722e-04
0.7275,2.0292,0.10007634,7.48213636e-04
0.7275,2.0933,0.09891735,7.49540232e-04
0.7275,2.1573,0.09790210,7.49999631e-04
0.7275,2.2213,0.09703039,7.49590836e-04
0.7275,2.2854,0.09630159,7.48314735e-04
0.7275,2.3494,0.09571470,7.46174097e-04
0.7275,2.4135,0.09526827,7.43173569e-04
0.7275,2.4775,0.09496048,7.39319662e-04
0.7275,2.5416,0.09478917,7.34620742e-04
0.7275,2.6056,0.09475177,7.29087008e-04
0.7275,2.6697,0.09484544,7.22730471e-04
0.7275,2.7337,0.09506701,7.15564927e-04
0.7275,2.7978,0.09541303,7.07605929e-04
0.7275,2.8618,0.09587984,6.98870753e-04
0.7275,2.9258,0.09646355,6.89378357e-04
0.7275,2.9899,0.09716010,6.79149345e-04
0.7275,3.0539,0.09796532,6.68205919e-04
0.7275,3.1180,0.09887492,6.56571831e-04
0.7275,3.1820,0.09988456,6.44272333e-04
0.7275,3.2461,0.10098990,6.31334120e-04
0.7275,3.3101,0.10218662,6.17785276e-04
0.7275,3.3742,0.10347044,6.03655208e-04
0.7275,3.4382,0.10483723,5.88974584e-04
0.7275,3.5022,0.10628296,5.73775269e-04
0.7275,3.5663,0.10780381,5.58090252e-04
0.7275,3.6303,0.10939615,5.41953579e-04
0.7275,3.6944,0.11105662,5.25400273e-04
0.7275,3.7584,0.11278214,5.08466263e-04
0.7275,3.8225,0.11456991,4.91188304e-04
0.7275,3.8865,0.11641750,4.73603898e-04
0.7275,3.9506,0.11832280,4.55751211e-04
0.7275,4.0146,0.12028411,4.37668992e-04
0.7275,4.0787,0.12230011,4.19396490e-04
0.7275,4.1427,0.12436986,4.00973363e-04
0.7275,4.2067,0.12649287,3.82439599e-04
0.7275,4.2708,0.12866904,3.63835425e-04
0.7275,4.3348,0.13089869,3.54798779e-04
0.7275,4.3989,0.13318257,3.73422566e-04
0.7275,4.4629,0.13552183,3.91995515e-04
0.7275,4.5270,0.13791800,4.10477314e-04
0.7275,4.5910,0.14037302,4.28827847e-04
0.7275,4.6551,0.14288919,4.47007286e-04
0.7275,4.7191,0.14546913,4.64976172e-04
0.7275,4.7831,0.14811581,4.82695503e-04
0.7275,4.8472,0.15083248,5.00126820e-04
0.7275,4.9112,0.15362264,5.17232290e-04
0.7275,4.9753,0.15649004,5.33974783e-04
0.7275,5.0393,0.15943861,5.50317962e-04
0.7275,5.1034,0.16247246,5.66226354e-04
0.7275,5.1674,0.16559580,5.81665429e-04
0.7275,5.2315,0.16881293,5.96601677e-04
0.7275,5.2955,0.17212819,6.11002680e-04
0.7275,5.3596,0.17554594,6.24837180e-04
0.7275,5.4236,0.17907047,6.38075149e-04
0.7275,5.4876,0.18270603,6.50687855e-04
0.7275,5.5517,0.18645673,6.62647922e-04
0.7275,5.6157,0.19032652,6.73929391e-04
0.7275,5.6798,0.19431919,6.84507776e-04
0.7275,5.7438,0.19843827,6.94360116e-04
0.7275,5.8079,0.20268706,7.03465027e-04
0.7275,5.8719,0.20706856,7.11802746e-04
0.7275,5.9360,0.21158545,7.19355178e-04
0.7275,6.0000,0.21624007,7.26105929e-04
0.7362,0.3000,0.17746208,4.37633380e-04
0.7362,0.3640,0.17344750,4.55932180e-04
0.7362,0.4281,0.16949337,4.73995492e-04
0.7362,0.4921,0.16560209,4.91783163e-04
0.7362,0.5562,0.16177638,5.09255649e-04
0.7362,0.6202,0.15801925,5.26374109e-04
0.7362,0.6843,0.15433401,5.43100490e-04
0.7362,0.7483,0.15072418,5.59397608e-04
0.7362,0.8124,0.14719354,5.75229234e-04
0.7362,0.8764,0.14374600,5.90560176e-04
0.7362,0.9404,0.14038563,6.05356351e-04
0.7362,1.0045,0.13711663,6.19584869e-04
0.7362,1.0685,0.13394322,6.33214100e-04
0.7362,1.1326,0.13086967,6.46213744e-04
0.7362,1.1966,0.12790025,6.58554905e-04
0.7362,1.2607,0.12503914,6.70210148e-04
0.7362,1.3247,0.12229047,6.81153564e-04
0.7362,1.3888,0.11965822,6.91360824e-04
0.7362,1.4528,0.11714619,7.00809238e-04
0.7362,1.5169,0.11475802,7.09477803e-04
0.7362,1.5809,0.11249707,7.17347248e-04
0.7362,1.6449,0.11036647,7.24400079e-04
0.7362,1.7090,0.10836903,7.30620618e-04
0.7362,1.7730,0.10650726,7.35995037e-04
0.7362,1.8371,0.10478332,7.40511388e-04
0.7362,1.9011,0.10319900,7.44159631e-04
0.7362,1.9652,0.10175571,7.46931657e-04
0.7362,2.0292,0.10045448,7.48821303e-04
0.7362,2.0933,0.09929593,7.49824368e-04
0.7362,2.1573,0.09828027,7.49938624e-04
0.7362,2.2213,0.09740730,7.49163814e-04
0.7362,2.2854,0.09667642,7.47501663e-04
0.7362,2.3494,0.09608662,7.44955865e-04
0.7362,2.4135,0.09563649,7.41532079e-04
0.7362,2.4775,0.09532427,7.37237917e-04
0.7362,2.5416,0.09514779,7.32082924e-04
0.7362,2.6056,0.09510457,7.26078559e-04
0.7362,2.6697,0.09519180,7.19238172e-04
0.7362,2.7337,0.09540638,7.11576967e-04
0.7362,2.7978,0.09574492,7.03111976e-04
0.7362,2.8618,0.09620383,6.93862017e-04
0.7362,2.9258,0.09677930,6.83847651e-04
0.7362,2.9899,0.09746734,6.73091142e-04
0.7362,3.0539,0.09826385,6.61616400e-04
0.7362,3.1180,0.09916463,6.49448934e-04
0.7362,3.1820,0.10016543,6.36615793e-04
0.7362,3.2461,0.10126198,6.23145504e-04
0.7362,3.3101,0.10245003,6.09068013e-04
0.7362,3.3742,0.10372541,5.94414612e-04
0.7362,3.4382,0.10508403,5.79217878e-04
0.7362,3.5022,0.10652197,5.63511592e-04
0.7362,3.5663,0.10803546,5.47330669e-04
0.7362,3.6303,0.10962095,5.30711079e-04
0.7362,3.6944,0.11127514,5.13689769e-04
0.7362,3.7584,0.11299500,4.96304576e-04
0.7362,3.8225,0.11477780,4.78594147e-04
0.7362,3.8865,0.11662113,4.60597853e-04
0.7362,3.9506,0.11852295,4.42355701e-04
0.7362,4.0146,0.12048157,4.23908241e-04
0.7362,4.0787,0.12249569,4.05296483e-04
0.7362,4.1427,0.12456441,3.86561801e-04
0.7362,4.2067,0.12668723,3.67745842e-04
0.7362,4.2708,0.12886406,3.51109566e-04
0.7362,4.3348,0.13109522,3.69962508e-04
0.7362,4.3989,0.13338143,3.88771073e-04
0.7362,4.4629,0.13572383,4.07493449e-04
0.7362,4.5270,0.13812393,4.26088018e-04
0.7362,4.5910,0.14058361,4.44513443e-04
0.7362,4.6551,0.14310514,4.62728764e-04
0.7362,4.7191,0.14569110,4.80693489e-04
0.7362,4.7831,0.14834439,4.98367682e-04
0.7362,4.8472,0.15106820,5.15712053e-04
0.7362,4.9112,0.15386597,5.32688047e-04
0.7362,4.9753,0.15674137,5.49257924e-04
0.7362,5.0393,0.15969828,5.65384851e-04
0.7362,5.1034,0.16274071,5.81032976e-04
0.7362,5.1674,0.16587279,5.96167515e-04
0.7362,5.2315,0.16909876,6.10754823e-04
0.7362,5.2955,0.17242286,6.24762473e-04
0.7362,5.3596,0.17584937,6.38159325e-04
0.7362,5.4236,0.17938251,6.50915598e-04
0.7362,5.4876,0.18302644,6.63002935e-04
0.7362,5.5517,0.18678519,6.74394466e-04
0.7362,5.6157,0.19066266,6.85064868e-04
0.7362,5.6798,0.19466254,6.94990420e-04
0.7362,5.7438,0.19878831,7.04149057e-04
0.7362,5.8079,0.20304320,7.12520421e-04
0.7362,5.8719,0.20743016,7.20085900e-04
0.7362,5.9360,0.21195181,7.26828679e-04
0.7362,6.0000,0.21661046,7.32733766e-04
0.7450,0.3000,0.17767637,4.38657568e-04
0.7450,0.3640,0.17366616,4.57160304e-04
0.7450,0.4281,0.16971717,4.75419127e-04
0.7450,0.4921,0.16583173,4.93392479e-04
0.7450,0.5562,0.16201250,5.11039448e-04
0.7450,0.6202,0.15826245,5.28319868e-04
0.7450,0.6843,0.15458481,5.45194406e-04
0.7450,0.7483,0.15098305,5.61624654e-04
0.7450,0.8124,0.14746084,5.77573213e-04
0.7450,0.8764,0.14402204,5.93003783e-04
0.7450,0.9404,0.14067065,6.07881241e-04
0.7450,1.0045,0.13741075,6.22171724e-04
0.7450,1.0685,0.13424651,6.35842705e-04
0.7450,1.1326,0.13118210,6.48863067e-04
0.7450,1.1966,0.12822170,6.61203173e-04
0.7450,1.2607,0.12536942,6.72834935e-04
0.7450,1.3247,0.12262930,6.83731879e-04
0.7450,1.3888,0.12000524,6.93869200e-04
0.7450,1.4528,0.11750098,7.03223826e-04
0.7450,1.5169,0.11512007,7.11774463e-04
0.7450,1.5809,0.11286581,7.19501649e-04
0.7450,1.6449,0.11074127,7.26387796e-04
0.7450,1.7090,0.10874920,7.32417230e-04
0.7450,1.7730,0.10689207,7.37576227e-04
0.7450,1.8371,0.10517198,7.41853044e-04
0.7450,1.9011,0.10359070,7.45237947e-04
0.7450,1.9652,0.10214961,7.47723231e-04
0.7450,2.0292,0.10084971,7.49303240e-04
0.7450,2.0933,0.09969161,7.49974377e-04
0.7450,2.1573,0.09867553,7.49735115e-04
0.7450,2.2213,0.09780126,7.48585997e-04
0.7450,2.2854,0.09706821,7.46529640e-04
0.7450,2.3494,0.09647540,7.43570725e-04
0.7450,2.4135,0.09602145,7.39715985e-04
0.7450,2.4775,0.09570462,7.34974195e-04
0.7450,2.5416,0.09552279,7.29356149e-04
0.7450,2.6056,0.09547354,7.22874633e-04
0.7450,2.6697,0.09555410,7.15544401e-04
0.7450,2.7337,0.09576143,7.07382136e-04
0.7450,2.7978,0.09609223,6.98406418e-04
0.7450,2.8618,0.09654296,6.88637677e-04
0.7450,2.9258,0.09710989,6.78098148e-04
0.7450,2.9899,0.09778911,6.66811819e-04
0.7450,3.0539,0.09857660,6.54804381e-04
0.7450,3.1180,0.09946825,6.42103165e-04
0.7450,3.1820,0.10045988,6.28737079e-04
0.7450,3.2461,0.10154732,6.14736547e-04
0.7450,3.3101,0.10272639,6.00133437e-04
0.7450,3.3742,0.10399301,5.84960987e-04
0.7450,3.4382,0.10534319,5.69253731e-04
0.7450,3.5022,0.10677305,5.53047423e-04
0.7450,3.5663,0.10827892,5.36378949e-04
0.7450,3.6303,0.10985731,5.19286249e-04
0.7450,3.6944,0.11150500,5.01808230e-04
0.7450,3.7584,0.11321899,4.83984673e-04
0.7450,3.8225,0.11499663,4.65856148e-04
0.7450,3.8865,0.11683556,4.47463917e-04
0.7450,3.9506,0.11873376,4.28849845e-04
0.7450,4.0146,0.12068959,4.10056298e-04
0.7450,4.0787,0.12270177,3.91126055e-04
0.7450,4.1427,0.12476942,3.72102203e-04
0.7450,4.2067,0.12689205,3.53028044e-04
0.7450,4.2708,0.12906956,3.66053008e-04
0.7450,4.3348,0.13130228,3.85097521e-04
0.7450,4.3989,0.13359092,4.04062147e-04
0.7450,4.4629,0.13593657,4.22903720e-04
0.7450,4.5270,0.13834073,4.41579353e-04
0.7450,4.5910,0.14080525,4.60046539e-04
0.7450,4.6551,0.14333234,4.78263242e-04
0.7450,4.7191,0.14592452,4.96188000e-04
0.7450,4.7831,0.14858466,5.13780013e-04
0.7450,4.8472,0.15131587,5.30999239e-04
0.7450,4.9112,0.15412152,5.47806485e-04
0.7450,4.9753,0.15700523,5.64163494e-04
0.7450,5.0393,0.15997077,5.80033036e-04
0.7450,5.1034,0.16302208,5.95378990e-04
0.7450,5.1674,0.16616323,6.10166426e-04
0.7450,5.2315,0.16939834,6.24361685e-04
0.7450,5.2955,0.17273161,6.37932457e-04
0.7450,5.3596,0.17616719,6.50847854e-04
0.7450,5.4236,0.17970925,6.63078477e-04
0.7450,5.4876,0.18336186,6.74596489e-04
0.7450,5.5517,0.18712896,6.85375672e-04
0.7450,5.6157,0.19101437,6.95391491e-04
0.7450,5.6798,0.19502172,7.04621149e-04
0.7450,5.7438,0.19915442,7.13043639e-04
0.7450,5.8079,0.20341564,7.20639788e-04
0.7450,5.8719,0.20780825,7.27392308e-04
0.7450,5.9360,0.21233484,7.33285828e-04
0.7450,6.0000,0.21699766,7.38306935e-04
0.7537,0.3000,0.17790150,4.39681146e-04
0.7537,0.3640,0.17389583,4.58387341e-04
0.7537,0.4281,0.16995214,4.76841002e-04
0.7537,0.4921,0.16607273,4.94999135e-04
0.7537,0.5562,0.16226021,5.12819433e-04
0.7537,0.6202,0.15851749,5.30260375e-04
0.7537,0.6843,0.15484771,5.47281325e-04
0.7537,0.7483,0.15125428,5.63842627e-04
0.7537,0.8124,0.14774080,5.79905694e-04
0.7537,0.8764,0.14431105,5.95433101e-04
0.7537,0.9404,0.14096893,6.10388669e-04
0.7537,1.0045,0.13771845,6.24737554e-04
0.7537,1.0685,0.13456368,6.38446324e-04
0.7537,1.1326,0.13150872,6.51483038e-04
0.7537,1.1966,0.12855765,6.63817323e-04
0.7537,1.2607,0.12571451,6.75420440e-04
0.7537,1.3247,0.12298323,6.86265355e-04
0.7537,1.3888,0.12036765,6.96326801e-04
0.7537,1.4528,0.11787142,7.05581335e-04
0.7537,1.5169,0.11549801,7.14007395e-04
0.7537,1.5809,0.11325067,7.21585348e-04
0.7537,1.6449,0.11113240,7.28297540e-04
0.7537,1.7090,0.10914589,7.34128330e-04
0.7537,1.7730,0.10729354,7.39064134e-04
0.7537,1.8371,0.10557744,7.43093452e-04
0.7537,1.9011,0.10399930,7.46206896e-04
0.7537,1.9652,0.10256048,7.48397212e-04
0.7537,2.0292,0.10126196,7.49659296e-04
0.7537,2.0933,0.10010433,7.49990208e-04
0.7537,2.1573,0.09908781,7.49389177e-04
0.7537,2.2213,0.09821220,7.47857603e-04
0.7537,2.2854,0.09747691,7.45399055e-04
0.7537,2.3494,0.09688099,7.42019261e-04
0.7537,2.4135,0.09642308,7.37726096e-04
0.7537,2.4775,0.09610148,7.32529562e-04
0.7537,2.5416,0.09591413,7.26441767e-04
0.7537,2.6056,0.09585863,7.19476894e-04
0.7537,2.6697,0.09593230,7.11651172e-04
0.7537,2.7337,0.09613214,7.02982834e-04
0.7537,2.7978,0.09645493,6.93492075e-04
0.7537,2.8618,0.09689720,6.83201010e-04
0.7537,2.9258,0.09745529,6.72133614e-04
0.7537,2.9899,0.09812539,6.60315675e-04
0.7537,3.0539,0.09890356,6.47774727e-04
0.7537,3.1180,0.09978576,6.34539989e-04
0.7537,3.1820,0.10076791,6.20642297e-04
0.7537,3.2461,0.10184593,6.06114032e-04
0.7537,3.3101,0.10301572,5.90989043e-04
0.7537,3.3742,0.10427329,5.75302570e-04
0.7537,3.4382,0.10561472,5.59091161e-04
0.7537,3.5022,0.10703623,5.42392588e-04
0.7537,3.5663,0.10853422,5.25245756e-04
0.7537,3.6303,0.11010528,5.07690617e-04
0.7537,3.6944,0.11174623,4.89768072e-04
0.7537,3.7584,0.11345417,4.71519879e-04
0.7537,3.8225,0.11522647,4.52988555e-04
0.7537,3.8865,0.11706084,4.34217277e-04
0.7537,3.9506,0.11895531,4.15249780e-04
0.7537,4.0146,0.12090825,3.96130257e-04
0.7537,4.0787,0.12291843,3.76903253e-04
0.7537,4.1427,0.12498497,3.57613568e-04
0.7537,4.2067,0.12710739,3.61693856e-04
0.7537,4.2708,0.12928562,3.80974035e-04
0.7537,4.3348,0.13151995,4.00182047e-04
0.7537,4.3989,0.13381109,4.19273139e-04
0.7537,4.4629,0.13616011,4.38202831e-04
0.7537,4.5270,0.13856847,4.56927017e-04
0.7537,4.5910,0.14103799,4.75402073e-04
0.7537,4.6551,0.14357082,4.93584952e-04
0.7537,4.7191,0.14616945,5.11433291e-04
0.7537,4.7831,0.14883667,5.28905504e-04
0.7537,4.8472,0.15157553,5.45960882e-04
0.7537,4.9112,0.15438934,5.62559689e-04
0.7537,4.9753,0.15728162,5.78663249e-04
0.7537,5.0393,0.16025608,5.94234043e-04
0.7537,5.1034,0.16331659,6.09235794e-04
0.7537,5.1674,0.16646711,6.23633546e-04
0.7537,5.2315,0.16971169,6.37393756e-04
0.7537,5.2955,0.17305442,6.50484363e-04
0.7537,5.3596,0.17649940,6.62874868e-04
0.7537,5.4236,0.18005068,6.74536400e-04
0.7537,5.4876,0.18371225,6.85441790e-04
0.7537,5.5517,0.18748799,6.95565630e-04
0.7537,5.6157,0.19138162,7.04884331e-04
0.7537,5.6798,0.19539670,7.13376182e-04
0.7537,5.7438,0.19953656,7.21021398e-04
0.7537,5.8079,0.20380431,7.27802165e-04
0.7537,5.8719,0.20820277,7.33702686e-04
0.7537,5.9360,0.21273447,7.38709212e-04
0.7537,6.0000,0.21740161,7.42810078e-04
0.7625,0.3000,0.17813755,4.40704105e-04
0.7625,0.3640,0.17413655,4.59613277e-04
0.7625,0.4281,0.17019834,4.78261098e-04
0.7625,0.4921,0.16632516,4.96603103e-04
0.7625,0.5562,0.16251957,5.14595561e-04
0.7625,0.6202,0.15878440,5.32195572e-04
0.7625,0.6843,0.15512273,5.49361172e-04
0.7625,0.7483,0.15153791,5.66051433e-04
0.7625,0.8124,0.14803344,5.82226559e-04
0.7625,0.8764,0.14461303,5.97847985e-04
0.7625,0.9404,0.14128048,6.12878464e-04
0.7625,1.0045,0.13803972,6.27282159e-04
0.7625,1.0685,0.13489474,6.41024727e-04
0.7625,1.1326,0.13184953,6.54073401e-04
0.7625,1.1966,0.12890810,6.66397069e-04
0.7625,1.2607,0.12607438,6.77966347e-04
0.7625,1.3247,0.12335223,6.88753652e-04
0.7625,1.3888,0.12074539,6.98733262e-04
0.7625,1.4528,0.11825745,7.07881384e-04
0.7625,1.5169,0.11589180,7.16176204e-04
0.7625,1.5809,0.11365160,7.23597946e-04
0.7625,1.6449,0.11153979,7.30128914e-04
0.7625,1.7090,0.10955902,7.35753536e-04
0.7625,1.7730,0.10771162,7.40458402e-04
0.7625,1.8371,0.10599963,7.44232292e-04
0.7625,1.9011,0.10442474,7.47066210e-04
0.7625,1.9652,0.10298826,7.48953398e-04
0.7625,2.0292,0.10169116,7.49889357e-04
0.7625,2.0933,0.10053402,7.49871855e-04
0.7625,2.1573,0.09951704,7.48900934e-04
0.7625,2.2213,0.09864004,7.46978908e-04
0.7625,2.2854,0.09790245,7.44110360e-04
0.7625,2.3494,0.09730331,7.40302131e-04
0.7625,2.4135,0.09684132,7.35563300e-04
0.7625,2.4775,0.09651480,7.29905165e-04
0.7625,2.5416,0.09632174,7.23341218e-04
0.7625,2.6056,0.09625980,7.15887109e-04
0.7625,2.6697,0.09632635,7.07560611e-04
0.7625,2.7337,0.09651846,6.98381577e-04
0.7625,2.7978,0.09683298,6.88371892e-04
0.7625,2.8618,0.09726651,6.77555424e-04
0.7625,2.9258,0.09781549,6.65957961e-04
0.7625,2.9899,0.09847618,6.53607155e-04
0.7625,3.0539,0.09924471,6.40532456e-04
0.7625,3.1180,0.10011717,6.26765036e-04
0.7625,3.1820,0.10108954,6.12337723e-04
0.7625,3.2461,0.10215782,5.97284914e-04
0.7625,3.3101,0.10331804,5.81642501e-04
0.7625,3.3742,0.10456626,5.65447780e-04
0.7625,3.4382,0.10589867,5.48739364e-04
0.7625,3.5022,0.10731156,5.31557092e-04
0.7625,3.5663,0.10880141,5.13941930e-04
0.7625,3.6303,0.11036489,4.95935880e-04
0.7625,3.6944,0.11199889,4.77581874e-04
0.7625,3.7584,0.11370058,4.58923672e-04
0.7625,3.8225,0.11546738,4.40005763e-04
0.7625,3.8865,0.11729704,4.20873251e-04
0.7625,3.9506,0.11918765,4.01571756e-04
0.7625,4.0146,0.12113761,3.82147297e-04
0.7625,4.0787,0.12314572,3.62646190e-04
0.7625,4.1427,0.12521112,3.56885070e-04
0.7625,4.2067,0.12733334,3.76399914e-04
0.7625,4.2708,0.12951229,3.95851813e-04
0.7625,4.3348,0.13174829,4.15194386e-04
0.7625,4.3989,0.13404201,4.34381516e-04
0.7625,4.4629,0.13639451,4.53367454e-04
0.7625,4.5270,0.13880721,4.72106931e-04
0.7625,4.5910,0.14128188,4.90555267e-04
0.7625,4.6551,0.14382065,5.08668476e-04
0.7625,4.7191,0.14642593,5.26403370e-04
0.7625,4.7831,0.14910045,5.43717663e-04
0.7625,4.8472,0.15184721,5.60570073e-04
0.7625,4.9112,0.15466944,5.76920418e-04
0.7625,4.9753,0.15757058,5.92729713e-04
0.7625,5.0393,0.16055426,6.07960266e-04
0.7625,5.1034,0.16362425,6.22575761e-04
0.7625,5.1674,0.16678444,6.36541350e-04
0.7625,5.2315,0.17003879,6.49823735e-04
0.7625,5.2955,0.17339130,6.62391247e-04
0.7625,5.3596,0.17684597,6.74213920e-04
0.7625,5.4236,0.18040678,6.85263567e-04
0.7625,5.4876,0.18407760,6.95513840e-04
0.7625,5.5517,0.18786225,7.04940301e-04
0.7625,5.6157,0.19176437,7.13520473e-04
0.7625,5.6798,0.19578742,7.21233899e-04
0.7625,5.7438,0.19993469,7.28062188e-04
0.7625,5.8079,0.20420918,7.33989058e-04
0.7625,5.8719,0.20861368,7.39000379e-04
0.7625,5.9360,0.21315065,7.43084201e-04
0.7625,6.0000,0.21782224,7.46230788e-04
0.7712,0.3000,0.17838457,4.41726440e-04
0.7712,0.3640,0.17438839,4.60838102e-04
0.7712,0.4281,0.17045582,4.79679393e-04
0.7712,0.4921,0.16658907,4.98204353e-04
0.7712,0.5562,0.16279061,5.16367792e-04
0.7712,0.6202,0.15906322,5.34125404e-04
0.7712,0.6843,0.15540993,5.51433872e-04
0.7712,0.7483,0.15183397,5.68250975e-04
0.7712,0.8124,0.14833879,5.84535691e-04
0.7712,0.8764,0.14492800,6.00248295e-04
